C?digo postal;Estado;;;;
42375;Hidalgo;;;;
42375;Hidalgo;;;;
42375;Hidalgo;;;;
42375;Hidalgo;;;;
42375;Hidalgo;;;;
42375;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42376;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42377;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42379;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42380;Hidalgo;;;;
42381;Hidalgo;;;;
42381;Hidalgo;;;;
42382;Hidalgo;;;;
42382;Hidalgo;;;;
42382;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42383;Hidalgo;;;;
42384;Hidalgo;;;;
42384;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42386;Hidalgo;;;;
42387;Hidalgo;;;;
42387;Hidalgo;;;;
42389;Hidalgo;;;;
42389;Hidalgo;;;;
42389;Hidalgo;;;;
42389;Hidalgo;;;;
42389;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42390;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42392;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42393;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42394;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42395;Hidalgo;;;;
42396;Hidalgo;;;;
42396;Hidalgo;;;;
42396;Hidalgo;;;;
42396;Hidalgo;;;;
42396;Hidalgo;;;;
42396;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42397;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42399;Hidalgo;;;;
42400;Hidalgo;;;;
42400;Hidalgo;;;;
42400;Hidalgo;;;;
42400;Hidalgo;;;;
42403;Hidalgo;;;;
42403;Hidalgo;;;;
42404;Hidalgo;;;;
42405;Hidalgo;;;;
42405;Hidalgo;;;;
42405;Hidalgo;;;;
42405;Hidalgo;;;;
42410;Hidalgo;;;;
42410;Hidalgo;;;;
42410;Hidalgo;;;;
42410;Hidalgo;;;;
42410;Hidalgo;;;;
42411;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42412;Hidalgo;;;;
42413;Hidalgo;;;;
42413;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42414;Hidalgo;;;;
42416;Hidalgo;;;;
42416;Hidalgo;;;;
42416;Hidalgo;;;;
42416;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42420;Hidalgo;;;;
42422;Hidalgo;;;;
42423;Hidalgo;;;;
42423;Hidalgo;;;;
42423;Hidalgo;;;;
42424;Hidalgo;;;;
42424;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42430;Hidalgo;;;;
42433;Hidalgo;;;;
42433;Hidalgo;;;;
42433;Hidalgo;;;;
42434;Hidalgo;;;;
42434;Hidalgo;;;;
42435;Hidalgo;;;;
42435;Hidalgo;;;;
42435;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42436;Hidalgo;;;;
42437;Hidalgo;;;;
42437;Hidalgo;;;;
42437;Hidalgo;;;;
42437;Hidalgo;;;;
42437;Hidalgo;;;;
42438;Hidalgo;;;;
42438;Hidalgo;;;;
42438;Hidalgo;;;;
42438;Hidalgo;;;;
42438;Hidalgo;;;;
42438;Hidalgo;;;;
42439;Hidalgo;;;;
42439;Hidalgo;;;;
42439;Hidalgo;;;;
42439;Hidalgo;;;;
42439;Hidalgo;;;;
42440;Hidalgo;;;;
42440;Hidalgo;;;;
42440;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42443;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42444;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42445;Hidalgo;;;;
42446;Hidalgo;;;;
42446;Hidalgo;;;;
42446;Hidalgo;;;;
42446;Hidalgo;;;;
42446;Hidalgo;;;;
42447;Hidalgo;;;;
42447;Hidalgo;;;;
42447;Hidalgo;;;;
42447;Hidalgo;;;;
42447;Hidalgo;;;;
42447;Hidalgo;;;;
42448;Hidalgo;;;;
42448;Hidalgo;;;;
42448;Hidalgo;;;;
42448;Hidalgo;;;;
42448;Hidalgo;;;;
42448;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42450;Hidalgo;;;;
42453;Hidalgo;;;;
42457;Hidalgo;;;;
42457;Hidalgo;;;;
42457;Hidalgo;;;;
42457;Hidalgo;;;;
42459;Hidalgo;;;;
42459;Hidalgo;;;;
42459;Hidalgo;;;;
42459;Hidalgo;;;;
42459;Hidalgo;;;;
42459;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42460;Hidalgo;;;;
42461;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42462;Hidalgo;;;;
42466;Hidalgo;;;;
42466;Hidalgo;;;;
42466;Hidalgo;;;;
42466;Hidalgo;;;;
42466;Hidalgo;;;;
42470;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42473;Hidalgo;;;;
42474;Hidalgo;;;;
42474;Hidalgo;;;;
42474;Hidalgo;;;;
42474;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42475;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42480;Hidalgo;;;;
42481;Hidalgo;;;;
42481;Hidalgo;;;;
42481;Hidalgo;;;;
42481;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42485;Hidalgo;;;;
42486;Hidalgo;;;;
42486;Hidalgo;;;;
42486;Hidalgo;;;;
42486;Hidalgo;;;;
42486;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42488;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42490;Hidalgo;;;;
42491;Hidalgo;;;;
42491;Hidalgo;;;;
42492;Hidalgo;;;;
42492;Hidalgo;;;;
42492;Hidalgo;;;;
42492;Hidalgo;;;;
42492;Hidalgo;;;;
42493;Hidalgo;;;;
42493;Hidalgo;;;;
42493;Hidalgo;;;;
42493;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42494;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42495;Hidalgo;;;;
42500;Hidalgo;;;;
42500;Hidalgo;;;;
42503;Hidalgo;;;;
42503;Hidalgo;;;;
42503;Hidalgo;;;;
42504;Hidalgo;;;;
42504;Hidalgo;;;;
42504;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42505;Hidalgo;;;;
42506;Hidalgo;;;;
42507;Hidalgo;;;;
42510;Hidalgo;;;;
42510;Hidalgo;;;;
42510;Hidalgo;;;;
42510;Hidalgo;;;;
42510;Hidalgo;;;;
42512;Hidalgo;;;;
42512;Hidalgo;;;;
42523;Hidalgo;;;;
42523;Hidalgo;;;;
42523;Hidalgo;;;;
42523;Hidalgo;;;;
42523;Hidalgo;;;;
42523;Hidalgo;;;;
42524;Hidalgo;;;;
42524;Hidalgo;;;;
42524;Hidalgo;;;;
42564;Hidalgo;;;;
42600;Hidalgo;;;;
42600;Hidalgo;;;;
42600;Hidalgo;;;;
42600;Hidalgo;;;;
42600;Hidalgo;;;;
42600;Hidalgo;;;;
42601;Hidalgo;;;;
42601;Hidalgo;;;;
42601;Hidalgo;;;;
42601;Hidalgo;;;;
42601;Hidalgo;;;;
42602;Hidalgo;;;;
42603;Hidalgo;;;;
42603;Hidalgo;;;;
42603;Hidalgo;;;;
42603;Hidalgo;;;;
42603;Hidalgo;;;;
42604;Hidalgo;;;;
42607;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42608;Hidalgo;;;;
42610;Hidalgo;;;;
42610;Hidalgo;;;;
42610;Hidalgo;;;;
42610;Hidalgo;;;;
42610;Hidalgo;;;;
42613;Hidalgo;;;;
42613;Hidalgo;;;;
42613;Hidalgo;;;;
42613;Hidalgo;;;;
42616;Hidalgo;;;;
42616;Hidalgo;;;;
42616;Hidalgo;;;;
42616;Hidalgo;;;;
42620;Hidalgo;;;;
42621;Hidalgo;;;;
42621;Hidalgo;;;;
42621;Hidalgo;;;;
42622;Hidalgo;;;;
42622;Hidalgo;;;;
42622;Hidalgo;;;;
42622;Hidalgo;;;;
42622;Hidalgo;;;;
42622;Hidalgo;;;;
42623;Hidalgo;;;;
42623;Hidalgo;;;;
42623;Hidalgo;;;;
42623;Hidalgo;;;;
42624;Hidalgo;;;;
42625;Hidalgo;;;;
42626;Hidalgo;;;;
42627;Hidalgo;;;;
42627;Hidalgo;;;;
42627;Hidalgo;;;;
42627;Hidalgo;;;;
42627;Hidalgo;;;;
42627;Hidalgo;;;;
42629;Hidalgo;;;;
42629;Hidalgo;;;;
42629;Hidalgo;;;;
42629;Hidalgo;;;;
42629;Hidalgo;;;;
42630;Hidalgo;;;;
42630;Hidalgo;;;;
42630;Hidalgo;;;;
42640;Hidalgo;;;;
42640;Hidalgo;;;;
42640;Hidalgo;;;;
42640;Hidalgo;;;;
42640;Hidalgo;;;;
42642;Hidalgo;;;;
42642;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42643;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42644;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42645;Hidalgo;;;;
42646;Hidalgo;;;;
42646;Hidalgo;;;;
42646;Hidalgo;;;;
42646;Hidalgo;;;;
42647;Hidalgo;;;;
42650;Hidalgo;;;;
42651;Hidalgo;;;;
42651;Hidalgo;;;;
42651;Hidalgo;;;;
42653;Hidalgo;;;;
42653;Hidalgo;;;;
42653;Hidalgo;;;;
42654;Hidalgo;;;;
42654;Hidalgo;;;;
42654;Hidalgo;;;;
42655;Hidalgo;;;;
42656;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42660;Hidalgo;;;;
42663;Hidalgo;;;;
42663;Hidalgo;;;;
42663;Hidalgo;;;;
42664;Hidalgo;;;;
42664;Hidalgo;;;;
42664;Hidalgo;;;;
42665;Hidalgo;;;;
42665;Hidalgo;;;;
42665;Hidalgo;;;;
42665;Hidalgo;;;;
42666;Hidalgo;;;;
42666;Hidalgo;;;;
42666;Hidalgo;;;;
42667;Hidalgo;;;;
42667;Hidalgo;;;;
42667;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42670;Hidalgo;;;;
42671;Hidalgo;;;;
42671;Hidalgo;;;;
42671;Hidalgo;;;;
42671;Hidalgo;;;;
42671;Hidalgo;;;;
42671;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42672;Hidalgo;;;;
42673;Hidalgo;;;;
42673;Hidalgo;;;;
42673;Hidalgo;;;;
42673;Hidalgo;;;;
42680;Hidalgo;;;;
42680;Hidalgo;;;;
42680;Hidalgo;;;;
42680;Hidalgo;;;;
42682;Hidalgo;;;;
42682;Hidalgo;;;;
42682;Hidalgo;;;;
42682;Hidalgo;;;;
42683;Hidalgo;;;;
42683;Hidalgo;;;;
42683;Hidalgo;;;;
42683;Hidalgo;;;;
42683;Hidalgo;;;;
42684;Hidalgo;;;;
42684;Hidalgo;;;;
42684;Hidalgo;;;;
42684;Hidalgo;;;;
42684;Hidalgo;;;;
42685;Hidalgo;;;;
42685;Hidalgo;;;;
42686;Hidalgo;;;;
42689;Hidalgo;;;;
42690;Hidalgo;;;;
42693;Hidalgo;;;;
42693;Hidalgo;;;;
42694;Hidalgo;;;;
42694;Hidalgo;;;;
42695;Hidalgo;;;;
42695;Hidalgo;;;;
42695;Hidalgo;;;;
42695;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42700;Hidalgo;;;;
42710;Hidalgo;;;;
42710;Hidalgo;;;;
42718;Hidalgo;;;;
42718;Hidalgo;;;;
42719;Hidalgo;;;;
42719;Hidalgo;;;;
42723;Hidalgo;;;;
42723;Hidalgo;;;;
42723;Hidalgo;;;;
42723;Hidalgo;;;;
42724;Hidalgo;;;;
42724;Hidalgo;;;;
42724;Hidalgo;;;;
42725;Hidalgo;;;;
42725;Hidalgo;;;;
42727;Hidalgo;;;;
42727;Hidalgo;;;;
42727;Hidalgo;;;;
42727;Hidalgo;;;;
42727;Hidalgo;;;;
42728;Hidalgo;;;;
42728;Hidalgo;;;;
42728;Hidalgo;;;;
42728;Hidalgo;;;;
42729;Hidalgo;;;;
42730;Hidalgo;;;;
42733;Hidalgo;;;;
42733;Hidalgo;;;;
42733;Hidalgo;;;;
42733;Hidalgo;;;;
42733;Hidalgo;;;;
42734;Hidalgo;;;;
42734;Hidalgo;;;;
42740;Hidalgo;;;;
42740;Hidalgo;;;;
42743;Hidalgo;;;;
42743;Hidalgo;;;;
42743;Hidalgo;;;;
42743;Hidalgo;;;;
42745;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42746;Hidalgo;;;;
42747;Hidalgo;;;;
42747;Hidalgo;;;;
42747;Hidalgo;;;;
42748;Hidalgo;;;;
42750;Hidalgo;;;;
42750;Hidalgo;;;;
42750;Hidalgo;;;;
42750;Hidalgo;;;;
42750;Hidalgo;;;;
42750;Hidalgo;;;;
42752;Hidalgo;;;;
42752;Hidalgo;;;;
42752;Hidalgo;;;;
42752;Hidalgo;;;;
42753;Hidalgo;;;;
42753;Hidalgo;;;;
42753;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42755;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42757;Hidalgo;;;;
42760;Hidalgo;;;;
42760;Hidalgo;;;;
42760;Hidalgo;;;;
42760;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42763;Hidalgo;;;;
42764;Hidalgo;;;;
42765;Hidalgo;;;;
42765;Hidalgo;;;;
42766;Hidalgo;;;;
42766;Hidalgo;;;;
42766;Hidalgo;;;;
42767;Hidalgo;;;;
42767;Hidalgo;;;;
42767;Hidalgo;;;;
42767;Hidalgo;;;;
42768;Hidalgo;;;;
42768;Hidalgo;;;;
42770;Hidalgo;;;;
42771;Hidalgo;;;;
42772;Hidalgo;;;;
42773;Hidalgo;;;;
42773;Hidalgo;;;;
42774;Hidalgo;;;;
42774;Hidalgo;;;;
42774;Hidalgo;;;;
42775;Hidalgo;;;;
42776;Hidalgo;;;;
42776;Hidalgo;;;;
42777;Hidalgo;;;;
42777;Hidalgo;;;;
42777;Hidalgo;;;;
42777;Hidalgo;;;;
42777;Hidalgo;;;;
42780;Hidalgo;;;;
42783;Hidalgo;;;;
42784;Hidalgo;;;;
42784;Hidalgo;;;;
42785;Hidalgo;;;;
42785;Hidalgo;;;;
42789;Hidalgo;;;;
42790;Hidalgo;;;;
42793;Hidalgo;;;;
42793;Hidalgo;;;;
42794;Hidalgo;;;;
42794;Hidalgo;;;;
42795;Hidalgo;;;;
42795;Hidalgo;;;;
42795;Hidalgo;;;;
42796;Hidalgo;;;;
42800;Hidalgo;;;;
42800;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42803;Hidalgo;;;;
42804;Hidalgo;;;;
42804;Hidalgo;;;;
42804;Hidalgo;;;;
42805;Hidalgo;;;;
42806;Hidalgo;;;;
42807;Hidalgo;;;;
42807;Hidalgo;;;;
42807;Hidalgo;;;;
42807;Hidalgo;;;;
42807;Hidalgo;;;;
42808;Hidalgo;;;;
42808;Hidalgo;;;;
42808;Hidalgo;;;;
42808;Hidalgo;;;;
42808;Hidalgo;;;;
42809;Hidalgo;;;;
42810;Hidalgo;;;;
42810;Hidalgo;;;;
42810;Hidalgo;;;;
42812;Hidalgo;;;;
42813;Hidalgo;;;;
42813;Hidalgo;;;;
42813;Hidalgo;;;;
42813;Hidalgo;;;;
42813;Hidalgo;;;;
42813;Hidalgo;;;;
42814;Hidalgo;;;;
42814;Hidalgo;;;;
42814;Hidalgo;;;;
42814;Hidalgo;;;;
42815;Hidalgo;;;;
42815;Hidalgo;;;;
42815;Hidalgo;;;;
42815;Hidalgo;;;;
42816;Hidalgo;;;;
42816;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42820;Hidalgo;;;;
42823;Hidalgo;;;;
42823;Hidalgo;;;;
42823;Hidalgo;;;;
42824;Hidalgo;;;;
42824;Hidalgo;;;;
42824;Hidalgo;;;;
42824;Hidalgo;;;;
42825;Hidalgo;;;;
42826;Hidalgo;;;;
42826;Hidalgo;;;;
42826;Hidalgo;;;;
42826;Hidalgo;;;;
42827;Hidalgo;;;;
42827;Hidalgo;;;;
42827;Hidalgo;;;;
42827;Hidalgo;;;;
42827;Hidalgo;;;;
42827;Hidalgo;;;;
42830;Hidalgo;;;;
42830;Hidalgo;;;;
42830;Hidalgo;;;;
42830;Hidalgo;;;;
42830;Hidalgo;;;;
42830;Hidalgo;;;;
42831;Hidalgo;;;;
42832;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42833;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42834;Hidalgo;;;;
42835;Hidalgo;;;;
42835;Hidalgo;;;;
42835;Hidalgo;;;;
42835;Hidalgo;;;;
42835;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42836;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42837;Hidalgo;;;;
42838;Hidalgo;;;;
42838;Hidalgo;;;;
42838;Hidalgo;;;;
42838;Hidalgo;;;;
42838;Hidalgo;;;;
42838;Hidalgo;;;;
42840;Hidalgo;;;;
42842;Hidalgo;;;;
42843;Hidalgo;;;;
42843;Hidalgo;;;;
42843;Hidalgo;;;;
42843;Hidalgo;;;;
42844;Hidalgo;;;;
42845;Hidalgo;;;;
42846;Hidalgo;;;;
42846;Hidalgo;;;;
42846;Hidalgo;;;;
42846;Hidalgo;;;;
42847;Hidalgo;;;;
42847;Hidalgo;;;;
42847;Hidalgo;;;;
42847;Hidalgo;;;;
42847;Hidalgo;;;;
42848;Hidalgo;;;;
42848;Hidalgo;;;;
42848;Hidalgo;;;;
